"151","5.072743","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"152","5.073476","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=80"
"162","5.082648","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [SYN] Seq=0 Win=5840 Len=0 MSS=1460 TSV=2304723 TSER=0 WS=7"
"163","5.082963","130.126.143.79","130.126.143.48","TCP","ldaps > 35131 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSV=1040478 TSER=2304723 WS=7"
"164","5.082990","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=1 Ack=1 Win=5888 Len=0 TSV=2304723 TSER=1040478"
"166","5.085881","130.126.143.48","130.126.143.79","TLSv1.1","Client Hello"
"167","5.086149","130.126.143.79","130.126.143.48","TCP","ldaps > 35131 [ACK] Seq=1 Ack=94 Win=5888 Len=0 TSV=1040478 TSER=2304724"
"168","5.086371","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello"
"169","5.086395","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=94 Ack=80 Win=5888 Len=0 TSV=2304724 TSER=1040478"
"170","5.086788","130.126.143.79","130.126.143.48","TLSv1.1","Certificate"
"171","5.086797","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello Done"
"172","5.086824","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=94 Ack=1166 Win=8064 Len=0 TSV=2304724 TSER=1040478"
"173","5.086831","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=94 Ack=1175 Win=8064 Len=0 TSV=2304724 TSER=1040478"
"174","5.087836","130.126.143.48","130.126.143.79","TLSv1.1","Client Key Exchange"
"175","5.087872","130.126.143.48","130.126.143.79","TLSv1.1","Change Cipher Spec"
"182","5.089291","130.126.143.48","130.126.143.79","TLSv1.1","Encrypted Handshake Message"
"183","5.092749","130.126.143.79","130.126.143.48","TCP","ldaps > 35131 [ACK] Seq=1175 Ack=468 Win=7936 Len=0 TSV=1040479 TSER=2304724"
"184","5.092931","130.126.143.79","130.126.143.48","TLSv1.1","Change Cipher Spec"
"185","5.093126","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Handshake Message"
"186","5.093154","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=468 Ack=1250 Win=8064 Len=0 TSV=2304726 TSER=1040479"
"187","5.093890","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"188","5.094691","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"189","5.094880","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"190","5.095872","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"191","5.095912","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"192","5.095995","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=1118 Ack=2145 Win=12416 Len=0 TSV=2304726 TSER=1040479"
"193","5.098318","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=80"
"194","5.098785","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=128"
"195","5.099194","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"196","5.100275","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"197","5.100290","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"198","5.100387","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=1459 Ack=2843 Win=14592 Len=0 TSV=2304728 TSER=1040479"
"199","5.101080","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"200","5.102122","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"201","5.102142","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"202","5.102256","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=1912 Ack=3637 Win=18944 Len=0 TSV=2304728 TSER=1040480"
"203","5.102475","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"204","5.103430","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"205","5.103554","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"206","5.103583","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=2253 Ack=4127 Win=23296 Len=0 TSV=2304728 TSER=1040480"
"207","5.103733","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=32"
"208","5.104344","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=64"
"209","5.104917","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"210","5.105918","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"211","5.105934","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"212","5.106059","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=2530 Ack=5017 Win=25472 Len=0 TSV=2304729 TSER=1040480"
"213","5.106221","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"214","5.107006","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"215","5.107064","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"216","5.107225","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"217","5.107982","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"218","5.109916","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"219","5.110786","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"220","5.110809","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"221","5.110907","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=3569 Ack=6306 Win=34176 Len=0 TSV=2304730 TSER=1040480"
"222","5.111166","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"223","5.112025","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"224","5.112039","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"225","5.112123","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=3862 Ack=6876 Win=38528 Len=0 TSV=2304730 TSER=1040481"
"226","5.112391","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"227","5.113338","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"228","5.113371","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"229","5.113483","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=4203 Ack=7526 Win=42880 Len=0 TSV=2304731 TSER=1040481"
"230","5.113885","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"231","5.115748","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"232","5.115772","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"233","5.115865","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=4576 Ack=8272 Win=47232 Len=0 TSV=2304731 TSER=1040481"
"234","5.116569","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"235","5.117497","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"236","5.117509","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"237","5.117592","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=4853 Ack=9018 Win=51456 Len=0 TSV=2304732 TSER=1040481"
"256","5.144227","130.126.143.48","130.126.141.232","TCP","ssh > 43055 [ACK] Seq=1584 Ack=3009 Win=13952 Len=0 TSV=2304739 TSER=882292"
"283","5.181043","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"318","5.225938","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [SYN] Seq=0 Win=5840 Len=0 MSS=1460 TSV=2304759 TSER=0 WS=7"
"319","5.226362","130.126.143.79","130.126.143.48","TCP","ldaps > 35133 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSV=1040492 TSER=2304759 WS=7"
"320","5.226392","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=1 Ack=1 Win=5888 Len=0 TSV=2304759 TSER=1040492"
"321","5.229255","130.126.143.48","130.126.143.79","TLSv1.1","Client Hello"
"322","5.229558","130.126.143.79","130.126.143.48","TCP","ldaps > 35133 [ACK] Seq=1 Ack=94 Win=5888 Len=0 TSV=1040492 TSER=2304760"
"323","5.229774","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello"
"324","5.229802","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=94 Ack=80 Win=5888 Len=0 TSV=2304760 TSER=1040492"
"325","5.230193","130.126.143.79","130.126.143.48","TLSv1.1","Certificate"
"326","5.230206","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello Done"
"327","5.230303","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=94 Ack=1166 Win=8064 Len=0 TSV=2304760 TSER=1040492"
"328","5.230311","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=94 Ack=1175 Win=8064 Len=0 TSV=2304760 TSER=1040492"
"329","5.231459","130.126.143.48","130.126.143.79","TLSv1.1","Client Key Exchange"
"330","5.231493","130.126.143.48","130.126.143.79","TLSv1.1","Change Cipher Spec"
"331","5.232794","130.126.143.48","130.126.143.79","TLSv1.1","Encrypted Handshake Message"
"333","5.236197","130.126.143.79","130.126.143.48","TCP","ldaps > 35133 [ACK] Seq=1175 Ack=308 Win=6912 Len=0 TSV=1040493 TSER=2304760"
"334","5.236417","130.126.143.79","130.126.143.48","TLSv1.1","Change Cipher Spec"
"335","5.236634","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Handshake Message"
"336","5.236672","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=308 Ack=1330 Win=10240 Len=0 TSV=2304762 TSER=1040493"
"337","5.237552","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"338","5.238449","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"339","5.238678","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"340","5.239904","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"341","5.239926","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"342","5.240166","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [ACK] Seq=974 Ack=2113 Win=14592 Len=0 TSV=2304762 TSER=1040493"
"343","5.240968","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [FIN, ACK] Seq=974 Ack=2113 Win=14592 Len=0 TSV=2304763 TSER=1040493"
"344","5.241344","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"345","5.241545","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Alert"
"346","5.241616","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [RST] Seq=975 Win=0 Len=0"
"347","5.241627","130.126.143.79","130.126.143.48","TCP","ldaps > 35133 [FIN, ACK] Seq=2230 Ack=975 Win=9088 Len=0 TSV=1040494 TSER=2304763"
"348","5.241638","130.126.143.48","130.126.143.79","TCP","35133 > ldaps [RST] Seq=975 Win=0 Len=0"
"349","5.241914","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=587 Win=501 Len=0 TSV=329679532 TSER=2304748"
"350","5.242307","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"351","5.242333","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"352","5.242460","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=5354 Ack=9572 Win=53632 Len=0 TSV=2304763 TSER=1040494"
"355","5.246096","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [SYN] Seq=0 Win=5840 Len=0 MSS=1460 TSV=2304764 TSER=0 WS=7"
"356","5.246315","130.126.143.79","130.126.143.48","TCP","ldaps > 35134 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 TSV=1040494 TSER=2304764 WS=7"
"357","5.246362","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=1 Ack=1 Win=5888 Len=0 TSV=2304764 TSER=1040494"
"358","5.246735","130.126.143.48","130.126.143.79","TLSv1.1","Client Hello"
"359","5.247057","130.126.143.79","130.126.143.48","TCP","ldaps > 35134 [ACK] Seq=1 Ack=94 Win=5888 Len=0 TSV=1040494 TSER=2304764"
"360","5.247321","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello"
"361","5.247349","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=94 Ack=80 Win=5888 Len=0 TSV=2304764 TSER=1040494"
"362","5.247746","130.126.143.79","130.126.143.48","TLSv1.1","Certificate"
"363","5.247784","130.126.143.79","130.126.143.48","TLSv1.1","Server Hello Done"
"364","5.247854","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=94 Ack=1166 Win=8064 Len=0 TSV=2304764 TSER=1040494"
"365","5.247861","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=94 Ack=1175 Win=8064 Len=0 TSV=2304764 TSER=1040494"
"366","5.249004","130.126.143.48","130.126.143.79","TLSv1.1","Client Key Exchange"
"367","5.249040","130.126.143.48","130.126.143.79","TLSv1.1","Change Cipher Spec"
"368","5.250369","130.126.143.48","130.126.143.79","TLSv1.1","Encrypted Handshake Message"
"369","5.253902","130.126.143.79","130.126.143.48","TCP","ldaps > 35134 [ACK] Seq=1175 Ack=468 Win=7936 Len=0 TSV=1040495 TSER=2304765"
"370","5.254072","130.126.143.79","130.126.143.48","TLSv1.1","Change Cipher Spec"
"371","5.254259","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Handshake Message"
"372","5.254293","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=468 Ack=1266 Win=8064 Len=0 TSV=2304766 TSER=1040495"
"373","5.255071","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"374","5.255848","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"375","5.256075","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"376","5.257121","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"377","5.257143","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"378","5.257275","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=958 Ack=2401 Win=12416 Len=0 TSV=2304767 TSER=1040495"
"379","5.257496","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"380","5.258352","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"381","5.258464","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"382","5.258573","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"383","5.259332","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"384","5.260702","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"385","5.261686","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"386","5.261722","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"388","5.263828","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=2221 Ack=3786 Win=23296 Len=0 TSV=2304768 TSER=1040496"
"389","5.264193","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"390","5.265129","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"391","5.265158","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"392","5.267354","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=2610 Ack=4580 Win=27648 Len=0 TSV=2304769 TSER=1040496"
"393","5.267709","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"395","5.268451","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"396","5.268476","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"397","5.268583","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [ACK] Seq=2887 Ack=5166 Win=32000 Len=0 TSV=2304770 TSER=1040496"
"398","5.268908","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"399","5.269469","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=64"
"400","5.269503","130.126.143.48","130.126.141.232","TCP","ssh > 43055 [ACK] Seq=1632 Ack=3073 Win=13952 Len=0 TSV=2304770 TSER=882308"
"402","5.289881","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"403","5.289935","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"404","5.290310","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3073 Ack=1728 Win=11264 Len=0 TSV=882310 TSER=2304775"
"405","5.290384","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=32"
"407","5.298047","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=80"
"408","5.306878","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"409","5.307296","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3105 Ack=1856 Win=11264 Len=0 TSV=882312 TSER=2304777"
"410","5.325408","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=64"
"411","5.328394","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"412","5.328773","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3105 Ack=1968 Win=11264 Len=0 TSV=882314 TSER=2304784"
"413","5.337591","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"414","5.340491","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=48"
"415","5.340724","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=32"
"416","5.340806","130.126.143.48","130.126.141.232","SSHv2","Encrypted response packet len=96"
"417","5.340859","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3105 Ack=2064 Win=11264 Len=0 TSV=882315 TSER=2304787"
"418","5.341281","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3105 Ack=2192 Win=11264 Len=0 TSV=882315 TSER=2304788"
"419","5.341428","130.126.141.232","130.126.143.48","SSHv2","Encrypted request packet len=32"
"420","5.341504","130.126.141.232","130.126.143.48","TCP","43055 > ssh [FIN, ACK] Seq=3137 Ack=2192 Win=11264 Len=0 TSV=882315 TSER=2304788"
"421","5.341559","130.126.143.48","130.126.141.232","TCP","ssh > 43055 [FIN, ACK] Seq=2192 Ack=3138 Win=13952 Len=0 TSV=2304788 TSER=882315"
"422","5.341749","130.126.141.232","130.126.143.48","TCP","43055 > ssh [ACK] Seq=3138 Ack=2193 Win=11264 Len=0 TSV=882315 TSER=2304788"
"423","5.342880","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [FIN, ACK] Seq=2887 Ack=5166 Win=32000 Len=0 TSV=2304788 TSER=1040496"
"424","5.343243","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"425","5.343551","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Alert"
"426","5.343582","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [RST] Seq=2888 Win=0 Len=0"
"427","5.343589","130.126.143.79","130.126.143.48","TCP","ldaps > 35134 [FIN, ACK] Seq=5395 Ack=2888 Win=15488 Len=0 TSV=1040504 TSER=2304788"
"428","5.343596","130.126.143.48","130.126.143.79","TCP","35134 > ldaps [RST] Seq=2888 Win=0 Len=0"
"429","5.344229","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"430","5.344243","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"431","5.344380","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=5807 Ack=10430 Win=57984 Len=0 TSV=2304789 TSER=1040504"
"432","5.344620","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"433","5.345694","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"434","5.345704","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"435","5.345801","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=6148 Ack=10952 Win=60160 Len=0 TSV=2304789 TSER=1040504"
"436","5.346022","130.126.143.48","130.126.143.79","TLSv1.1","Application Data"
"437","5.347018","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"438","5.347029","130.126.143.79","130.126.143.48","TLSv1.1","Application Data"
"439","5.347114","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [ACK] Seq=6617 Ack=11650 Win=62336 Len=0 TSV=2304789 TSER=1040504"
"440","5.348581","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [FIN, ACK] Seq=6617 Ack=11650 Win=62336 Len=0 TSV=2304790 TSER=1040504"
"441","5.349171","130.126.143.79","130.126.143.48","TLSv1.1","Encrypted Alert"
"442","5.349201","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [RST] Seq=6618 Win=0 Len=0"
"443","5.349208","130.126.143.79","130.126.143.48","TCP","ldaps > 35131 [FIN, ACK] Seq=11911 Ack=6618 Win=26240 Len=0 TSV=1040504 TSER=2304790"
"444","5.349215","130.126.143.48","130.126.143.79","TCP","35131 > ldaps [RST] Seq=6618 Win=0 Len=0"
"502","8.382435","HewlettP_03:f4:c8","LLDP_Multicast","LLDP","Chassis Id = 00:0e:7f:03:f4:00 Port Id = 56 TTL = 120 "
"558","11.184692","65422.241","0.255","NBP","Op: lookup  Count: 1"
"575","12.184816","65422.241","0.255","NBP","Op: lookup  Count: 1"
"630","14.978541","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"631","15.038969","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=1173 Win=501 Len=0 TSV=329681981 TSER=2307197"
"632","15.039014","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"640","15.099547","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1 Ack=2271 Win=493 Len=0 TSV=329681997 TSER=2307212"
"641","15.201669","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"642","15.201712","130.126.143.48","66.35.1.171","TCP","46360 > https [ACK] Seq=2271 Ack=587 Win=598 Len=0 TSV=2307253 TSER=329682022"
"643","15.202814","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"644","15.263046","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=587 Ack=2857 Win=501 Len=0 TSV=329682037 TSER=2307253"
"654","15.860830","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"657","15.921200","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=587 Ack=3443 Win=501 Len=0 TSV=329682202 TSER=2307418"
"673","16.117905","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"674","16.119771","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"675","16.180131","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1173 Ack=4029 Win=501 Len=0 TSV=329682267 TSER=2307482"
"710","17.176312","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"711","17.236596","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1173 Ack=4615 Win=501 Len=0 TSV=329682531 TSER=2307747"
"712","17.236639","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"715","17.297243","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1173 Ack=5201 Win=501 Len=0 TSV=329682546 TSER=2307762"
"904","24.608468","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"906","24.608898","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"911","24.669386","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1759 Ack=5787 Win=501 Len=0 TSV=329684389 TSER=2309605"
"912","24.669427","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"914","24.729833","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=1759 Ack=6373 Win=497 Len=0 TSV=329684404 TSER=2309620"
"915","24.735235","65394.116","0.255","NBP","Op: lookup  Count: 1"
"916","24.735351","65394.116","0.255","NBP","Op: lookup  Count: 1"
"951","25.735519","65394.116","0.255","NBP","Op: lookup  Count: 1"
"962","26.256470","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"963","26.265772","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"966","26.326314","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=2345 Ack=6959 Win=501 Len=0 TSV=329684803 TSER=2310019"
"976","26.745593","65394.116","0.255","NBP","Op: lookup  Count: 1"
"991","27.542385","66.35.1.171","130.126.143.48","TLSv1","Application Data, Application Data"
"992","27.542789","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"994","27.603651","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=2931 Ack=7545 Win=501 Len=0 TSV=329685122 TSER=2310338"
"995","27.603692","130.126.143.48","66.35.1.171","TLSv1","Application Data, Application Data"
"999","27.664956","66.35.1.171","130.126.143.48","TCP","https > 46360 [ACK] Seq=2931 Ack=8131 Win=497 Len=0 TSV=329685138 TSER=2310353"
"1031","28.493721","FoundryN_6a:ca:e4","Foundry-DP","LLC","U, func=UI; SNAP, OUI 0x00E052 (Unknown), PID 0x2000"
"1059","29.196517","65422.241","0.255","NBP","Op: lookup  Count: 1"
